20.587,20.155,20.22,20.081,20.166,19.946,19.786,19.433,20.177,21.495,19.676,19.822,19.196,19.045,19.905,19.724,19.157,18.98
20.515,20.096,20.154,20.002,20.076,19.89,19.619,19.288,20.006,21.397,19.72,19.717,19.056,18.951,19.8,19.622,19.06,18.919
20.435,20.027,20.079,19.929,19.994,19.835,19.431,19.141,19.942,21.262,19.348,19.623,18.946,18.753,19.663,19.54,18.945,18.774
20.42,19.996,20.031,19.854,19.939,19.771,19.492,19.087,19.915,21.217,19.295,19.529,18.863,18.575,19.587,19.458,18.895,18.69
20.34,19.968,19.986,19.788,19.881,19.736,19.689,19.087,19.879,21.228,19.225,19.466,18.754,18.479,19.516,19.348,18.769,18.599
20.299,19.933,19.963,19.756,19.841,19.704,19.467,19.009,19.809,21.152,19.116,19.44,18.659,18.413,19.418,19.258,18.654,18.482
20.246,19.881,19.911,19.711,19.788,19.654,19.322,18.954,19.78,21.131,19.17,19.337,18.604,18.296,19.359,19.202,18.644,18.456
20.231,19.846,19.873,19.654,19.744,19.64,19.266,18.91,19.75,21.082,19.154,19.272,18.531,18.219,19.296,19.15,18.568,18.382
20.176,19.807,19.83,19.602,19.69,19.552,19.209,18.857,19.67,21.01,19.11,19.224,18.464,18.131,19.226,19.067,18.521,18.316
20.156,19.788,19.821,19.563,19.664,19.579,19.166,18.834,19.627,21.008,19.118,19.113,18.351,17.999,19.15,18.996,18.431,18.244
20.11,19.733,19.773,19.503,19.584,19.521,19.131,18.747,19.6,20.9,19.056,19.014,18.272,17.914,19.062,18.907,18.36,18.161
20.078,19.695,19.746,19.453,19.555,19.522,19.08,18.693,19.543,20.841,18.917,18.992,18.206,17.887,19.011,18.889,18.329,18.096
20.029,19.64,19.679,19.38,19.485,19.445,19.033,18.638,19.489,20.77,18.781,18.965,18.186,17.854,19.014,18.884,18.304,18.061
19.988,19.587,19.628,19.314,19.415,19.418,18.968,18.563,19.423,20.691,18.705,18.925,18.151,17.829,18.956,18.847,18.266,18.009
19.945,19.52,19.548,19.236,19.328,19.323,18.796,18.468,19.3,20.537,18.592,18.867,18.104,17.746,18.905,18.803,18.22,17.947
19.887,19.49,19.528,19.182,19.297,19.274,18.7,18.37,19.185,20.46,18.547,18.816,18.079,17.715,18.883,18.793,18.191,17.917
19.858,19.425,19.488,19.149,19.245,19.232,18.636,18.337,19.129,20.395,18.528,18.721,17.972,17.649,18.8,18.709,18.107,17.854
