0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.22077,,,0.17315999999999998,,,,,,,,,,,,,
0.21589,,,,,,,,0.14794000000000002,,,,0.17977,,0.17652,,
,0.20007,,,,,,,,,0.19238,,,,,,
,,,,,,,,,,,,,,0.17315,,
,,,,,,,,,,,,,,0.17232999999999998,,
,,,,,,0.1902,,,,,,,,,,
,,,,,0.21741,,,,,,,,0.19024000000000002,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,0.2894,,,,,,
,,0.43812,,,,,,,,0.3313,,,,,,
,,,,,,0.3712,,,,,,,,,,
0.34243,,,,,,,0.40679,,,,,,,,,
,0.62312,,,,,,,,,,,0.37301,0.44435,,,
,,0.5625399999999999,,,,,,0.43822,,0.44101,,,,,,
,0.67376,,,,0.53332,,,,,,,,,,,
0.43987,,0.60517,,,,,,,,,,,,,,
0.46313999999999994,,,,,,,,,,,,,,,,
,,0.64977,,,,,,,,,,,,0.53323,,
,0.73927,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.58753,
,,0.67825,0.74161,,0.6099399999999999,,,,,,,,,0.60607,,
0.57899,,,,,0.61152,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,0.75056,,,,,,,,,,,0.64225,0.7520899999999999,,,
,,,,,,,,,,0.69989,,,,,,
,,,0.71922,,,,,,,,,,0.7953,0.71086,,
0.7014100000000001,,,,,,0.66569,,,,,,,,,,
0.73068,,,,,,0.67966,,,,,0.81607,,0.8274,,0.72142,
,,0.75543,0.70595,,,0.69852,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8555200000000001,,,,,
,,,,,,,,0.71327,,,,,,,,
,,,,,,,0.6325,,,,,,,,0.79128,
,,,,,,,,,,,,,0.90451,,,0.9235700000000001
0.85749,,,,,,0.7500100000000001,,,,,,,,,,
,,0.8117800000000001,,,,,,,,0.8426100000000001,,,,,,
,,,,,,0.77608,,,,,,,,,,0.9550299999999999
,,,,,,,,,,0.86582,,,,,0.8367899999999999,
,,0.8469399999999999,0.74359,,0.6819,,,,0.85093,,,,,,,
,,,,,,,,,,,,0.8447899999999999,,,,
,,,0.7541800000000001,,,,,,0.8448899999999999,0.8801899999999999,,,0.95415,,,
,,0.8650100000000001,,,,,0.6804899999999999,,,,,,,,,
,,,,,,,,,,,,0.85916,,,,
,,,,,,,,,,,0.90251,,,,,
,,,,0.56795,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8931600000000001,,
,,,,0.57673,,,,,,,,,,,,
,,,,,,,,,0.83295,,,,,,,0.99715
,,,,,,,,,,,,,,,,
,0.82685,0.88994,,,,,,,0.81387,,,0.86608,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,0.80862,,,0.84495,,,,
0.9619700000000001,,,,,,,,,0.80882,,,,,,,
,,0.8774799999999999,,,,,,0.71167,,,,,,,,
,,0.87592,,,,,,0.70005,,,,,,,0.77786,
,,,,,,,,,,0.80529,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,0.66709,,,,,,,,,
0.9291200000000001,0.77666,,,,,,,,,,,,0.76931,,,
,,,,,0.6615,,,0.64783,,,,,,,,
,,,,,,0.71543,,,,,,0.7369,,,,
,,,,,,,,,,,0.70519,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.6531,
,0.73937,,,,,,,,,,,,,0.67366,,
,,,,,,,,,,,0.62075,,0.6330399999999999,,,
,,0.7650600000000001,,,,,,,0.6378,,,,,,0.60817,
0.79814,,,,,0.58187,,,,,,,0.63671,,,0.58811,
,,,,0.50212,,0.63753,,,,,,,,,,0.77671
,0.67581,,,,,,,,,0.63003,,,,,,
,,,,,,,,,0.58646,,,,,0.58991,,
,,,,,,,,,,,,0.59042,,,,
,,,,,,,,,,,,,,0.56587,,0.70907
,,,,,0.5319,,,,,,,,0.52062,,,
,,0.67819,,,,,,,,,,,,,,
,,,,,,,,0.45387,0.53456,,,0.54585,0.49968,0.52455,,
,,0.65789,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5043300000000001,,0.6390899999999999
0.62546,,,,,,,,,,,,,,,,
,,,,,,,,0.42123999999999995,,0.5401199999999999,,,,,,
,,,,,,,,,,,,,0.4563,,,
,,0.61758,,,,,,,,,,,,,,
,,,,,,,,0.40294,,,,,,,,
,,,,,0.45966,,,,,,,,,,,
,0.54815,0.59482,,,,,,,0.47291000000000005,,,,,,,
,,,,,,,,,,,,,,,,
,,,,0.39491,,,0.42018999999999995,,,,,,,,,
,,,,,,,,,,0.49612,0.42111000000000004,,,0.44472,,0.5575100000000001
,,,,,,0.49795,,,,,,0.46363999999999994,0.4129,,,
,,,,0.38453000000000004,,,,,,,,,,,,
,,,,,,0.48954,,,,,,,,,,
,,,,,,,,,,,0.4054,,,,,
,,,,,,,,,0.44036000000000003,,,,,,,
,,,,0.37365,,,,,,,,,,,,0.52396
,,,,,,,,,,,,,0.39261,,,0.52063
,,,,,,,,,,,,,0.39077,0.41286999999999996,,0.51807
,,,,,,,,,,,,,,,,
,0.49923999999999996,,,,,,,,,,,,0.38683,,,
,,0.53659,,0.36678,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.36455,
,,,,,,,0.39059,,,,,,,,,
0.50154,,0.52622,0.43322,,,,,,,,0.38502,,,,,
,,,,,,,,,,,0.37986,,,,,
,,,,,,,,,,,,,,0.38864,,0.48662
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.38172,,
,0.4664,,,,,,,0.33655999999999997,0.39674,0.43312,,,,,,
,,,,,,,,,,,,,,,,
,,0.4969,,0.33954,0.38268,,,,,,,,,,,
,,,,,,,,,,,,,,0.36948000000000003,,
,,,,,,0.42865,,,,,,,,,,
,,,,0.33134,,,,,,,,,0.33859,,,
,,,,,0.36817,0.41928000000000004,,,,,0.34611,,,0.35603,,
,,0.47451000000000004,,,0.36364,,0.34601,,,,,,,,,
,0.44103000000000003,,,,,,0.3409,,,0.40133,,,,,0.31137,
,,,,,,,,,,,,,,,,
,,,0.37564000000000003,,,,0.33538,,,,0.32743,,,,,
