"energy";"time";"date";"hour";"stMU62_IMI_tmed";"season";"month";"day";"dow";"holiday"
144.42565894;2016-06-28;"2016-06-28 08:00:00";8;23.1;3;6;28;3;0
226.341175857;2016-06-28;"2016-06-28 09:00:00";9;24.9;3;6;28;3;0
282.434616349;2016-06-28;"2016-06-28 10:00:00";10;27.1;3;6;28;3;0
304.669740496;2016-06-28;"2016-06-28 11:00:00";11;28.3;3;6;28;3;0
282.26131779;2016-06-28;"2016-06-28 12:00:00";12;30.4;3;6;28;3;0
265.576479052;2016-06-28;"2016-06-28 13:00:00";13;30.5;3;6;28;3;0
202.11021925;2016-06-28;"2016-06-28 14:00:00";14;30;3;6;28;3;0
190.35471445;2016-06-28;"2016-06-28 15:00:00";15;28.7;3;6;28;3;0
213.337558961;2016-06-28;"2016-06-28 16:00:00";16;27.6;3;6;28;3;0
211.07759401;2016-06-28;"2016-06-28 17:00:00";17;27.3;3;6;28;3;0
183.856875208;2016-06-28;"2016-06-28 18:00:00";18;27.4;3;6;28;3;0
123.325900629;2016-06-28;"2016-06-28 19:00:00";19;26.5;3;6;28;3;0
80.1723299475;2016-06-28;"2016-06-28 20:00:00";20;25.2;3;6;28;3;0
50.0183306485;2016-06-28;"2016-06-28 21:00:00";21;24.3;3;6;28;3;0
48.7893640129;2016-06-28;"2016-06-28 22:00:00";22;23.7;3;6;28;3;0
46.5909938489;2016-06-28;"2016-06-28 23:00:00";23;23.7;3;6;28;3;0
47.6412944561;2016-06-29;"2016-06-29 00:00:00";0;23.3;3;6;29;4;0
46.9581159078;2016-06-29;"2016-06-29 01:00:00";1;22.9;3;6;29;4;0
46.2956209183;2016-06-29;"2016-06-29 02:00:00";2;22;3;6;29;4;0
46.4272082645;2016-06-29;"2016-06-29 03:00:00";3;21.4;3;6;29;4;0
45.7064387041;2016-06-29;"2016-06-29 04:00:00";4;20.8;3;6;29;4;0
46.9698951802;2016-06-29;"2016-06-29 05:00:00";5;20.2;3;6;29;4;0
53.5678862085;2016-06-29;"2016-06-29 06:00:00";6;20;3;6;29;4;0
108.294816271;2016-06-29;"2016-06-29 07:00:00";7;23;3;6;29;4;0
150.046798347;2016-06-29;"2016-06-29 08:00:00";8;25.2;3;6;29;4;0
242.391861897;2016-06-29;"2016-06-29 09:00:00";9;26.4;3;6;29;4;0
284.576781078;2016-06-29;"2016-06-29 10:00:00";10;28.1;3;6;29;4;0
306.852990688;2016-06-29;"2016-06-29 11:00:00";11;29.7;3;6;29;4;0
311.777858874;2016-06-29;"2016-06-29 12:00:00";12;31.9;3;6;29;4;0
286.399175231;2016-06-29;"2016-06-29 13:00:00";13;33.3;3;6;29;4;0
218.208009972;2016-06-29;"2016-06-29 14:00:00";14;33.1;3;6;29;4;0
195.628500477;2016-06-29;"2016-06-29 15:00:00";15;32.5;3;6;29;4;0
211.417634696;2016-06-29;"2016-06-29 16:00:00";16;32.1;3;6;29;4;0
218.566226756;2016-06-29;"2016-06-29 17:00:00";17;31.1;3;6;29;4;0
195.983858833;2016-06-29;"2016-06-29 18:00:00";18;29.6;3;6;29;4;0
147.778908486;2016-06-29;"2016-06-29 19:00:00";19;28.9;3;6;29;4;0
92.8389658143;2016-06-29;"2016-06-29 20:00:00";20;27.9;3;6;29;4;0
51.5246677914;2016-06-29;"2016-06-29 21:00:00";21;26.8;3;6;29;4;0
52.7383032076;2016-06-29;"2016-06-29 22:00:00";22;27;3;6;29;4;0
49.486338843;2016-06-29;"2016-06-29 23:00:00";23;25.7;3;6;29;4;0
51.652303494;2016-06-30;"2016-06-30 00:00:00";0;23.8;3;6;30;5;0
51.6811130349;2016-06-30;"2016-06-30 01:00:00";1;23.3;3;6;30;5;0
49.8026545455;2016-06-30;"2016-06-30 02:00:00";2;22.8;3;6;30;5;0
50.0575875745;2016-06-30;"2016-06-30 03:00:00";3;22.2;3;6;30;5;0
50.1726080442;2016-06-30;"2016-06-30 04:00:00";4;21.8;3;6;30;5;0
49.8113085135;2016-06-30;"2016-06-30 05:00:00";5;21.7;3;6;30;5;0
68.7708105873;2016-06-30;"2016-06-30 06:00:00";6;22.3;3;6;30;5;0
87.4424849724;2016-06-30;"2016-06-30 07:00:00";7;23.9;3;6;30;5;0
149.212879093;2016-06-30;"2016-06-30 08:00:00";8;24.5;3;6;30;5;0
246.444167496;2016-06-30;"2016-06-30 09:00:00";9;26.6;3;6;30;5;0
299.748923841;2016-06-30;"2016-06-30 10:00:00";10;28.4;3;6;30;5;0
365.6958241;2016-06-30;"2016-06-30 11:00:00";11;31.8;3;6;30;5;0
344.556649069;2016-06-30;"2016-06-30 12:00:00";12;34.1;3;6;30;5;0
320.441711323;2016-06-30;"2016-06-30 13:00:00";13;34.4;3;6;30;5;0
230.130343812;2016-06-30;"2016-06-30 14:00:00";14;34.9;3;6;30;5;0
209.609436374;2016-06-30;"2016-06-30 15:00:00";15;34.6;3;6;30;5;0
220.024966026;2016-06-30;"2016-06-30 16:00:00";16;34.4;3;6;30;5;0
230.42618519;2016-06-30;"2016-06-30 17:00:00";17;33.4;3;6;30;5;0
187.806642399;2016-06-30;"2016-06-30 18:00:00";18;32.2;3;6;30;5;0
131.109129436;2016-06-30;"2016-06-30 19:00:00";19;31.5;3;6;30;5;0
86.8221702479;2016-06-30;"2016-06-30 20:00:00";20;30.3;3;6;30;5;0
50.7133394339;2016-06-30;"2016-06-30 21:00:00";21;29.1;3;6;30;5;0
48.5722428079;2016-06-30;"2016-06-30 22:00:00";22;26.3;3;6;30;5;0
46.841808263;2016-06-30;"2016-06-30 23:00:00";23;24.7;3;6;30;5;0
46.2821599085;2016-07-01;"2016-07-01 00:00:00";0;23.6;3;7;1;6;0
46.737611333;2016-07-01;"2016-07-01 01:00:00";1;22.8;3;7;1;6;0
46.9239839191;2016-07-01;"2016-07-01 02:00:00";2;22.3;3;7;1;6;0
45.3927201987;2016-07-01;"2016-07-01 03:00:00";3;22;3;7;1;6;0
45.1690960265;2016-07-01;"2016-07-01 04:00:00";4;21.8;3;7;1;6;0
46.4064787336;2016-07-01;"2016-07-01 05:00:00";5;21.4;3;7;1;6;0
51.8802139214;2016-07-01;"2016-07-01 06:00:00";6;21.8;3;7;1;6;0
102.475977613;2016-07-01;"2016-07-01 07:00:00";7;23.7;3;7;1;6;0
207.302981697;2016-07-01;"2016-07-01 08:00:00";8;25.7;3;7;1;6;0
260.264581186;2016-07-01;"2016-07-01 09:00:00";9;27.3;3;7;1;6;0
306.0104172;2016-07-01;"2016-07-01 10:00:00";10;29.3;3;7;1;6;0
326.068132762;2016-07-01;"2016-07-01 11:00:00";11;31.5;3;7;1;6;0
306.446504584;2016-07-01;"2016-07-01 12:00:00";12;33;3;7;1;6;0
291.397946813;2016-07-01;"2016-07-01 13:00:00";13;33.3;3;7;1;6;0
236.829830047;2016-07-01;"2016-07-01 14:00:00";14;33.7;3;7;1;6;0
202.302709091;2016-07-01;"2016-07-01 15:00:00";15;33.6;3;7;1;6;0
205.832773554;2016-07-01;"2016-07-01 16:00:00";16;33.6;3;7;1;6;0
211.204013223;2016-07-01;"2016-07-01 17:00:00";17;32.3;3;7;1;6;0
181.734376662;2016-07-01;"2016-07-01 18:00:00";18;31.1;3;7;1;6;0
110.859293914;2016-07-01;"2016-07-01 19:00:00";19;30.8;3;7;1;6;0
73.0493145474;2016-07-01;"2016-07-01 20:00:00";20;29;3;7;1;6;0
46.7198330579;2016-07-01;"2016-07-01 21:00:00";21;27.8;3;7;1;6;0
44.9250614069;2016-07-01;"2016-07-01 22:00:00";22;26;3;7;1;6;0
45.3106591127;2016-07-01;"2016-07-01 23:00:00";23;24.3;3;7;1;6;0
45.2051135724;2016-07-02;"2016-07-02 00:00:00";0;23.2;3;7;2;7;0
45.9144369825;2016-07-02;"2016-07-02 01:00:00";1;22.6;3;7;2;7;0
45.5205087532;2016-07-02;"2016-07-02 02:00:00";2;22.1;3;7;2;7;0
44.2567801137;2016-07-02;"2016-07-02 03:00:00";3;21.8;3;7;2;7;0
44.6809904719;2016-07-02;"2016-07-02 04:00:00";4;21.4;3;7;2;7;0
44.9188055481;2016-07-02;"2016-07-02 05:00:00";5;21;3;7;2;7;0
45.058163047;2016-07-02;"2016-07-02 06:00:00";6;21.7;3;7;2;7;0
42.8801818182;2016-07-02;"2016-07-02 07:00:00";7;24.2;3;7;2;7;0
42.0710165289;2016-07-02;"2016-07-02 08:00:00";8;26.1;3;7;2;7;0
42.7845809629;2016-07-02;"2016-07-02 09:00:00";9;28.1;3;7;2;7;0
45.3876028776;2016-07-02;"2016-07-02 10:00:00";10;30.4;3;7;2;7;0
44.5618492174;2016-07-02;"2016-07-02 11:00:00";11;32.8;3;7;2;7;0
45.1568840115;2016-07-02;"2016-07-02 12:00:00";12;35.2;3;7;2;7;0
45.7587657743;2016-07-02;"2016-07-02 13:00:00";13;35.9;3;7;2;7;0
45.5894735331;2016-07-02;"2016-07-02 14:00:00";14;34.7;3;7;2;7;0
46.1877757615;2016-07-02;"2016-07-02 15:00:00";15;34.5;3;7;2;7;0
47.8942083576;2016-07-02;"2016-07-02 16:00:00";16;33.9;3;7;2;7;0
46.1337983471;2016-07-02;"2016-07-02 17:00:00";17;33.5;3;7;2;7;0
47.3353178452;2016-07-02;"2016-07-02 18:00:00";18;32.3;3;7;2;7;0
44.7002956822;2016-07-02;"2016-07-02 19:00:00";19;30.9;3;7;2;7;0
44.9728030016;2016-07-02;"2016-07-02 20:00:00";20;29.2;3;7;2;7;0
45.7158441613;2016-07-02;"2016-07-02 21:00:00";21;27.3;3;7;2;7;0
45.5065581395;2016-07-02;"2016-07-02 22:00:00";22;26.1;3;7;2;7;0
45.9497548966;2016-07-02;"2016-07-02 23:00:00";23;24.9;3;7;2;7;0
46.2931890548;2016-07-03;"2016-07-03 00:00:00";0;24.1;3;7;3;1;0
44.9754752354;2016-07-03;"2016-07-03 01:00:00";1;23.2;3;7;3;1;0
45.7412172459;2016-07-03;"2016-07-03 02:00:00";2;22.6;3;7;3;1;0
44.6089017623;2016-07-03;"2016-07-03 03:00:00";3;22;3;7;3;1;0
43.8138763833;2016-07-03;"2016-07-03 04:00:00";4;21.7;3;7;3;1;0
44.5229727717;2016-07-03;"2016-07-03 05:00:00";5;21.6;3;7;3;1;0
45.5543843594;2016-07-03;"2016-07-03 06:00:00";6;22;3;7;3;1;0
42.1391097564;2016-07-03;"2016-07-03 07:00:00";7;23.7;3;7;3;1;0
41.3992251655;2016-07-03;"2016-07-03 08:00:00";8;25.7;3;7;3;1;0
43.0181109519;2016-07-03;"2016-07-03 09:00:00";9;27.8;3;7;3;1;0
44.8823824256;2016-07-03;"2016-07-03 10:00:00";10;29.9;3;7;3;1;0
44.8281814218;2016-07-03;"2016-07-03 11:00:00";11;30.1;3;7;3;1;0
43.5124046709;2016-07-03;"2016-07-03 12:00:00";12;30.5;3;7;3;1;0
43.5251178852;2016-07-03;"2016-07-03 13:00:00";13;30.6;3;7;3;1;0
43.8067796629;2016-07-03;"2016-07-03 14:00:00";14;30.9;3;7;3;1;0
44.8066140249;2016-07-03;"2016-07-03 15:00:00";15;30.3;3;7;3;1;0
46.8151859751;2016-07-03;"2016-07-03 16:00:00";16;29.6;3;7;3;1;0
47.1453982162;2016-07-03;"2016-07-03 17:00:00";17;29;3;7;3;1;0
50.6559438944;2016-07-03;"2016-07-03 18:00:00";18;27.9;3;7;3;1;0
51.2887675954;2016-07-03;"2016-07-03 19:00:00";19;26.7;3;7;3;1;0
48.697356167;2016-07-03;"2016-07-03 20:00:00";20;25.1;3;7;3;1;0
47.980280996;2016-07-03;"2016-07-03 21:00:00";21;24.1;3;7;3;1;0
48.7956971393;2016-07-03;"2016-07-03 22:00:00";22;23.4;3;7;3;1;0
49.5080204545;2016-07-03;"2016-07-03 23:00:00";23;23;3;7;3;1;0
48.793646281;2016-07-04;"2016-07-04 00:00:00";0;22.9;3;7;4;2;0
47.8489301188;2016-07-04;"2016-07-04 01:00:00";1;22.6;3;7;4;2;0
48.4617391739;2016-07-04;"2016-07-04 02:00:00";2;22.2;3;7;4;2;0
44.4711973876;2016-07-04;"2016-07-04 03:00:00";3;22.2;3;7;4;2;0
45.9608631073;2016-07-04;"2016-07-04 04:00:00";4;22.1;3;7;4;2;0
47.1970947559;2016-07-04;"2016-07-04 05:00:00";5;21.7;3;7;4;2;0
81.1989956612;2016-07-04;"2016-07-04 06:00:00";6;21.9;3;7;4;2;0
105.242278969;2016-07-04;"2016-07-04 07:00:00";7;24;3;7;4;2;0
205.486486574;2016-07-04;"2016-07-04 08:00:00";8;25.6;3;7;4;2;0
261.76895585;2016-07-04;"2016-07-04 09:00:00";9;27.6;3;7;4;2;0
306.966651692;2016-07-04;"2016-07-04 10:00:00";10;28.6;3;7;4;2;0
348.064645591;2016-07-04;"2016-07-04 11:00:00";11;29.1;3;7;4;2;0
344.611855241;2016-07-04;"2016-07-04 12:00:00";12;29;3;7;4;2;0
295.92134858;2016-07-04;"2016-07-04 13:00:00";13;29.1;3;7;4;2;0
235.466780181;2016-07-04;"2016-07-04 14:00:00";14;29.2;3;7;4;2;0
225.18990777;2016-07-04;"2016-07-04 15:00:00";15;29.4;3;7;4;2;0
244.50865583;2016-07-04;"2016-07-04 16:00:00";16;29;3;7;4;2;0
247.798261452;2016-07-04;"2016-07-04 17:00:00";17;28.8;3;7;4;2;0
223.462573642;2016-07-04;"2016-07-04 18:00:00";18;28.8;3;7;4;2;0
151.703505697;2016-07-04;"2016-07-04 19:00:00";19;27.8;3;7;4;2;0
102.057082645;2016-07-04;"2016-07-04 20:00:00";20;26.2;3;7;4;2;0
68.7209695391;2016-07-04;"2016-07-04 21:00:00";21;25.1;3;7;4;2;0
65.2310567149;2016-07-04;"2016-07-04 22:00:00";22;24.2;3;7;4;2;0
60.7940199336;2016-07-04;"2016-07-04 23:00:00";23;23.3;3;7;4;2;0
58.7055402783;2016-07-05;"2016-07-05 00:00:00";0;23.2;3;7;5;3;0
60.752620462;2016-07-05;"2016-07-05 01:00:00";1;22.9;3;7;5;3;0
59.0750299071;2016-07-05;"2016-07-05 02:00:00";2;22;3;7;5;3;0
57.8667072691;2016-07-05;"2016-07-05 03:00:00";3;21.2;3;7;5;3;0
58.0841897801;2016-07-05;"2016-07-05 04:00:00";4;20.9;3;7;5;3;0
57.8499416151;2016-07-05;"2016-07-05 05:00:00";5;20;3;7;5;3;0
62.6579631117;2016-07-05;"2016-07-05 06:00:00";6;20.5;3;7;5;3;0
95.2805690383;2016-07-05;"2016-07-05 07:00:00";7;23.2;3;7;5;3;0
171.017393347;2016-07-05;"2016-07-05 08:00:00";8;25;3;7;5;3;0
251.786243378;2016-07-05;"2016-07-05 09:00:00";9;27.4;3;7;5;3;0
305.891173775;2016-07-05;"2016-07-05 10:00:00";10;29.4;3;7;5;3;0
305.467028291;2016-07-05;"2016-07-05 11:00:00";11;31.3;3;7;5;3;0
317.272533302;2016-07-05;"2016-07-05 12:00:00";12;33.3;3;7;5;3;0
313.67811282;2016-07-05;"2016-07-05 13:00:00";13;34.7;3;7;5;3;0
251.250715703;2016-07-05;"2016-07-05 14:00:00";14;34.8;3;7;5;3;0
260.631911214;2016-07-05;"2016-07-05 15:00:00";15;34.8;3;7;5;3;0
277.453837284;2016-07-05;"2016-07-05 16:00:00";16;33.8;3;7;5;3;0
264.416044579;2016-07-05;"2016-07-05 17:00:00";17;32;3;7;5;3;0
234.408634753;2016-07-05;"2016-07-05 18:00:00";18;31;3;7;5;3;0
152.648826159;2016-07-05;"2016-07-05 19:00:00";19;29.4;3;7;5;3;0
95.6471201836;2016-07-05;"2016-07-05 20:00:00";20;27.9;3;7;5;3;0
63.4260772952;2016-07-05;"2016-07-05 21:00:00";21;27;3;7;5;3;0
61.2429293116;2016-07-05;"2016-07-05 22:00:00";22;26;3;7;5;3;0
62.3164318936;2016-07-05;"2016-07-05 23:00:00";23;25.1;3;7;5;3;0
61.2042425249;2016-07-06;"2016-07-06 00:00:00";0;24.6;3;7;6;4;0
61.9979229434;2016-07-06;"2016-07-06 01:00:00";1;23.7;3;7;6;4;0
59.8429755767;2016-07-06;"2016-07-06 02:00:00";2;23.1;3;7;6;4;0
60.6360833835;2016-07-06;"2016-07-06 03:00:00";3;23.3;3;7;6;4;0
59.157821192;2016-07-06;"2016-07-06 04:00:00";4;22.2;3;7;6;4;0
59.9917450551;2016-07-06;"2016-07-06 05:00:00";5;21.7;3;7;6;4;0
63.8193200664;2016-07-06;"2016-07-06 06:00:00";6;22.4;3;7;6;4;0
98.31249117;2016-07-06;"2016-07-06 07:00:00";7;24.6;3;7;6;4;0
186.371416819;2016-07-06;"2016-07-06 08:00:00";8;26.8;3;7;6;4;0
274.482934174;2016-07-06;"2016-07-06 09:00:00";9;28.6;3;7;6;4;0
336.592834437;2016-07-06;"2016-07-06 10:00:00";10;30.4;3;7;6;4;0
337.126419818;2016-07-06;"2016-07-06 11:00:00";11;32.3;3;7;6;4;0
340.2314974;2016-07-06;"2016-07-06 12:00:00";12;33.1;3;7;6;4;0
318.350998467;2016-07-06;"2016-07-06 13:00:00";13;33;3;7;6;4;0
258.145724545;2016-07-06;"2016-07-06 14:00:00";14;32.7;3;7;6;4;0
240.410568282;2016-07-06;"2016-07-06 15:00:00";15;32.3;3;7;6;4;0
258.875760066;2016-07-06;"2016-07-06 16:00:00";16;32;3;7;6;4;0
250.042771076;2016-07-06;"2016-07-06 17:00:00";17;31.2;3;7;6;4;0
238.952428448;2016-07-06;"2016-07-06 18:00:00";18;30;3;7;6;4;0
158.347449026;2016-07-06;"2016-07-06 19:00:00";19;28.8;3;7;6;4;0
93.9230919456;2016-07-06;"2016-07-06 20:00:00";20;26.6;3;7;6;4;0
63.7934196056;2016-07-06;"2016-07-06 21:00:00";21;25.1;3;7;6;4;0
59.6851266251;2016-07-06;"2016-07-06 22:00:00";22;24.2;3;7;6;4;0
60.542887079;2016-07-06;"2016-07-06 23:00:00";23;23.5;3;7;6;4;0
57.827110492;2016-07-07;"2016-07-07 00:00:00";0;22.9;3;7;7;5;0
56.6965145987;2016-07-07;"2016-07-07 01:00:00";1;22.4;3;7;7;5;0
56.1725559247;2016-07-07;"2016-07-07 02:00:00";2;22;3;7;7;5;0
56.8331501103;2016-07-07;"2016-07-07 03:00:00";3;21.5;3;7;7;5;0
55.0702906427;2016-07-07;"2016-07-07 04:00:00";4;22.3;3;7;7;5;0
59.8676556657;2016-07-07;"2016-07-07 05:00:00";5;22.7;3;7;7;5;0
73.7386776859;2016-07-07;"2016-07-07 06:00:00";6;23.2;3;7;7;5;0
94.6343338843;2016-07-07;"2016-07-07 07:00:00";7;25.4;3;7;7;5;0
184.977684924;2016-07-07;"2016-07-07 08:00:00";8;26.7;3;7;7;5;0
257.41963329;2016-07-07;"2016-07-07 09:00:00";9;27;3;7;7;5;0
328.66657159;2016-07-07;"2016-07-07 10:00:00";10;29.2;3;7;7;5;0
346.287462263;2016-07-07;"2016-07-07 11:00:00";11;30;3;7;7;5;0
341.681492326;2016-07-07;"2016-07-07 12:00:00";12;29.5;3;7;7;5;0
294.370777514;2016-07-07;"2016-07-07 13:00:00";13;28.8;3;7;7;5;0
219.041069222;2016-07-07;"2016-07-07 14:00:00";14;28.8;3;7;7;5;0
204.276727054;2016-07-07;"2016-07-07 15:00:00";15;28.5;3;7;7;5;0
211.181801653;2016-07-07;"2016-07-07 16:00:00";16;27.2;3;7;7;5;0
209.610431252;2016-07-07;"2016-07-07 17:00:00";17;26.3;3;7;7;5;0
190.328048087;2016-07-07;"2016-07-07 18:00:00";18;26.4;3;7;7;5;0
127.935801653;2016-07-07;"2016-07-07 19:00:00";19;26.1;3;7;7;5;0
89.0469883148;2016-07-07;"2016-07-07 20:00:00";20;25.5;3;7;7;5;0
60.725374817;2016-07-07;"2016-07-07 21:00:00";21;25.3;3;7;7;5;0
55.3879724054;2016-07-07;"2016-07-07 22:00:00";22;24.4;3;7;7;5;0
55.4185302611;2016-07-07;"2016-07-07 23:00:00";23;23.9;3;7;7;5;0
53.6269841322;2016-07-08;"2016-07-08 00:00:00";0;23.2;3;7;8;6;0
52.3390982029;2016-07-08;"2016-07-08 01:00:00";1;22.8;3;7;8;6;0
51.3009183701;2016-07-08;"2016-07-08 02:00:00";2;22.9;3;7;8;6;0
50.3438167603;2016-07-08;"2016-07-08 03:00:00";3;23;3;7;8;6;0
51.3902128713;2016-07-08;"2016-07-08 04:00:00";4;22.8;3;7;8;6;0
50.467339934;2016-07-08;"2016-07-08 05:00:00";5;22.3;3;7;8;6;0
58.1212217822;2016-07-08;"2016-07-08 06:00:00";6;22.5;3;7;8;6;0
104.667603306;2016-07-08;"2016-07-08 07:00:00";7;24.2;3;7;8;6;0
182.293180165;2016-07-08;"2016-07-08 08:00:00";8;27.3;3;7;8;6;0
269.274650137;2016-07-08;"2016-07-08 09:00:00";9;29.3;3;7;8;6;0
315.810510818;2016-07-08;"2016-07-08 10:00:00";10;31;3;7;8;6;0
295.811561515;2016-07-08;"2016-07-08 11:00:00";11;32.8;3;7;8;6;0
308.168176704;2016-07-08;"2016-07-08 12:00:00";12;34.4;3;7;8;6;0
260.377628099;2016-07-08;"2016-07-08 13:00:00";13;36;3;7;8;6;0
196.033024793;2016-07-08;"2016-07-08 14:00:00";14;35.3;3;7;8;6;0
204.579287642;2016-07-08;"2016-07-08 15:00:00";15;35.5;3;7;8;6;0
201.752141838;2016-07-08;"2016-07-08 16:00:00";16;35.5;3;7;8;6;0
190.271129003;2016-07-08;"2016-07-08 17:00:00";17;35.3;3;7;8;6;0
174.64392395;2016-07-08;"2016-07-08 18:00:00";18;34.7;3;7;8;6;0
128.131257277;2016-07-08;"2016-07-08 19:00:00";19;32.7;3;7;8;6;0
89.559031375;2016-07-08;"2016-07-08 20:00:00";20;30.6;3;7;8;6;0
59.8092088517;2016-07-08;"2016-07-08 21:00:00";21;28.9;3;7;8;6;0
57.9208061205;2016-07-08;"2016-07-08 22:00:00";22;27.4;3;7;8;6;0
56.5889618491;2016-07-08;"2016-07-08 23:00:00";23;26.9;3;7;8;6;0
56.5704982535;2016-07-09;"2016-07-09 00:00:00";0;25.3;3;7;9;7;0
54.1182372083;2016-07-09;"2016-07-09 01:00:00";1;24.6;3;7;9;7;0
53.9851254654;2016-07-09;"2016-07-09 02:00:00";2;23.8;3;7;9;7;0
51.9785113505;2016-07-09;"2016-07-09 03:00:00";3;23.7;3;7;9;7;0
53.6326195262;2016-07-09;"2016-07-09 04:00:00";4;23.2;3;7;9;7;0
52.9806188119;2016-07-09;"2016-07-09 05:00:00";5;22.8;3;7;9;7;0
52.9028049472;2016-07-09;"2016-07-09 06:00:00";6;22.8;3;7;9;7;0
49.2776986755;2016-07-09;"2016-07-09 07:00:00";7;26;3;7;9;7;0
50.7992798013;2016-07-09;"2016-07-09 08:00:00";8;28.8;3;7;9;7;0
51.5441075912;2016-07-09;"2016-07-09 09:00:00";9;30.6;3;7;9;7;0
54.8264866862;2016-07-09;"2016-07-09 10:00:00";10;32.3;3;7;9;7;0
57.3602224541;2016-07-09;"2016-07-09 11:00:00";11;33.3;3;7;9;7;0
61.5194099174;2016-07-09;"2016-07-09 12:00:00";12;32.9;3;7;9;7;0
66.7728627552;2016-07-09;"2016-07-09 13:00:00";13;33.7;3;7;9;7;0
64.4345620382;2016-07-09;"2016-07-09 14:00:00";14;34.4;3;7;9;7;0
62.362735975;2016-07-09;"2016-07-09 15:00:00";15;34.7;3;7;9;7;0
64.6854375786;2016-07-09;"2016-07-09 16:00:00";16;34;3;7;9;7;0
63.1193685951;2016-07-09;"2016-07-09 17:00:00";17;32.6;3;7;9;7;0
62.8251984764;2016-07-09;"2016-07-09 18:00:00";18;31.5;3;7;9;7;0
59.829457722;2016-07-09;"2016-07-09 19:00:00";19;30;3;7;9;7;0
59.468166767;2016-07-09;"2016-07-09 20:00:00";20;28.5;3;7;9;7;0
57.8337208363;2016-07-09;"2016-07-09 21:00:00";21;26.9;3;7;9;7;0
57.2410429313;2016-07-09;"2016-07-09 22:00:00";22;25.7;3;7;9;7;0
57.2925025233;2016-07-09;"2016-07-09 23:00:00";23;24.9;3;7;9;7;0
56.842829752;2016-07-10;"2016-07-10 00:00:00";0;24.3;3;7;10;1;0
55.0462069372;2016-07-10;"2016-07-10 01:00:00";1;23.9;3;7;10;1;0
54.7769227805;2016-07-10;"2016-07-10 02:00:00";2;23.2;3;7;10;1;0
52.7527841732;2016-07-10;"2016-07-10 03:00:00";3;22.6;3;7;10;1;0
51.7985198675;2016-07-10;"2016-07-10 04:00:00";4;21.8;3;7;10;1;0
52.8542197233;2016-07-10;"2016-07-10 05:00:00";5;21.7;3;7;10;1;0
54.404960429;2016-07-10;"2016-07-10 06:00:00";6;22.1;3;7;10;1;0
47.9993695604;2016-07-10;"2016-07-10 07:00:00";7;25.3;3;7;10;1;0
50.8549340371;2016-07-10;"2016-07-10 08:00:00";8;27.6;3;7;10;1;0
52.1151520119;2016-07-10;"2016-07-10 09:00:00";9;29.8;3;7;10;1;0
54.9605231788;2016-07-10;"2016-07-10 10:00:00";10;31.8;3;7;10;1;0
58.181636124;2016-07-10;"2016-07-10 11:00:00";11;33.8;3;7;10;1;0
58.7621260365;2016-07-10;"2016-07-10 12:00:00";12;35.4;3;7;10;1;0
60.6271517468;2016-07-10;"2016-07-10 13:00:00";13;35.8;3;7;10;1;0
63.6869006623;2016-07-10;"2016-07-10 14:00:00";14;35.8;3;7;10;1;0
61.3093913345;2016-07-10;"2016-07-10 15:00:00";15;35.3;3;7;10;1;0
63.3856502584;2016-07-10;"2016-07-10 16:00:00";16;35.3;3;7;10;1;0
62.8947180809;2016-07-10;"2016-07-10 17:00:00";17;34.6;3;7;10;1;0
66.498924101;2016-07-10;"2016-07-10 18:00:00";18;33.3;3;7;10;1;0
66.1270066225;2016-07-10;"2016-07-10 19:00:00";19;31.5;3;7;10;1;0
66.3073115861;2016-07-10;"2016-07-10 20:00:00";20;30;3;7;10;1;0
56.858747773;2016-07-10;"2016-07-10 21:00:00";21;28.9;3;7;10;1;0
58.2283752806;2016-07-10;"2016-07-10 22:00:00";22;28.2;3;7;10;1;0
56.2252185361;2016-07-10;"2016-07-10 23:00:00";23;26.2;3;7;10;1;0
56.1126550826;2016-07-11;"2016-07-11 00:00:00";0;25.2;3;7;11;2;0
55.1512424677;2016-07-11;"2016-07-11 01:00:00";1;24.3;3;7;11;2;0
54.3683069802;2016-07-11;"2016-07-11 02:00:00";2;23.7;3;7;11;2;0
55.0710148104;2016-07-11;"2016-07-11 03:00:00";3;23.3;3;7;11;2;0
54.138781457;2016-07-11;"2016-07-11 04:00:00";4;22.7;3;7;11;2;0
56.8362087732;2016-07-11;"2016-07-11 05:00:00";5;22.1;3;7;11;2;0
89.0494432447;2016-07-11;"2016-07-11 06:00:00";6;22.6;3;7;11;2;0
124.675685599;2016-07-11;"2016-07-11 07:00:00";7;25.3;3;7;11;2;0
206.591238542;2016-07-11;"2016-07-11 08:00:00";8;27.4;3;7;11;2;0
297.876028654;2016-07-11;"2016-07-11 09:00:00";9;29.4;3;7;11;2;0
351.180772671;2016-07-11;"2016-07-11 10:00:00";10;32;3;7;11;2;0
371.122541952;2016-07-11;"2016-07-11 11:00:00";11;34.4;3;7;11;2;0
363.505573725;2016-07-11;"2016-07-11 12:00:00";12;35.1;3;7;11;2;0
344.174060986;2016-07-11;"2016-07-11 13:00:00";13;35.7;3;7;11;2;0
262.134735537;2016-07-11;"2016-07-11 14:00:00";14;36.1;3;7;11;2;0
253.898345455;2016-07-11;"2016-07-11 15:00:00";15;36.4;3;7;11;2;0
288.247766942;2016-07-11;"2016-07-11 16:00:00";16;36;3;7;11;2;0
283.235919217;2016-07-11;"2016-07-11 17:00:00";17;35.6;3;7;11;2;0
