"date";"IDdevice";"tintMean";"tintSd";"timesOn";"tsetMean";"tsetSd"
"2017-01-04";322963222;25.8066037735849;2.85321101878216;43;27.3255813953488;1.99667497691917
"2017-01-04";322963226;25.9526315789474;2.33050273570314;48;29;0
"2017-01-04";322963228;26.2888888888889;2.84425083220597;25;26;0
"2017-01-04";322963234;25.5397727272727;2.85796084256563;7;22;0
"2017-01-04";322963246;26.4782608695652;2.83900718163112;22;29;0
"2017-01-04";322963250;26.2697368421053;2.6324143410865;7;29;0
"2017-01-04";322963252;26.7236842105263;2.58894410502571;7;29;0
"2017-01-04";322963260;26.7032967032967;2.58088918998647;29;29;0
"2017-01-05";322962836;24.2368421052632;2.47974248804539;35;23;0
"2017-01-05";322962844;25.98;2.41729876790879;9;26;0
"2017-01-05";322962862;24.734375;2.45272848398045;15;25;0
"2017-01-05";322962864;24.9558823529412;2.6266917984266;15;24.9333333333333;0.258198889747161
"2017-01-05";322962872;22.5674603174603;2.35232070483867;24;25.625;1.05552377272263
"2017-01-05";322962874;22.5724637681159;2.38727674053595;24;25.625;1.05552377272263
"2017-01-05";322962926;23.8076923076923;3.00373698872519;4;25;0
"2017-01-05";322962954;25.859375;3.11146261375164;17;26;0
"2017-01-05";322962956;26.828125;2.80152428268106;13;27;0
"2017-01-05";322962970;25.8088235294118;2.88153658998625;18;25;0
"2017-01-05";322962972;26.984375;2.78383691761406;13;27;0
"2017-01-05";322963020;25.1847826086957;2.07728106388074;20;26;0
"2017-01-05";322963038;25.5217391304348;2.20594278594873;21;27;0
"2017-01-05";322963040;26.1842105263158;2.89493334944768;28;29;0
"2017-01-05";322963200;24.3715277777778;2.10290053415887;25;25;0
"2017-01-05";322963208;23.1350364963504;2.7941006982379;33;24.1212121212121;0.696310623822791
"2017-01-05";322963210;24.9621212121212;2.82612891815017;3;25;0
"2017-01-05";322963222;23.546875;2.48494482582644;19;25;0
"2017-01-05";322963226;23.28125;3.02504707568768;22;29;0
"2017-01-05";322963228;23.7242990654206;2.53581296262445;14;26;0
"2017-01-05";322963246;24.1666666666667;3.21894111796161;22;29;0
"2017-01-07";322963218;27.6764705882353;2.21158459991406;13;29;0
"2017-01-07";322963234;24.5206896551724;3.51330598802855;73;26;0
"2017-01-08";322963234;27.5;1.3830560497309;110;26;0
"2017-01-09";322962818;25.9357142857143;2.44048199767021;18;25;0
"2017-01-09";322962822;25.2238805970149;2.42974556295066;35;24;0
"2017-01-09";322962824;24.6666666666667;1.98132304928828;18;25;0
"2017-01-09";322962828;24.5797101449275;2.39426887465887;15;24;0
"2017-01-09";322962830;26.7;2.10372899292558;38;28;0
"2017-01-09";322962832;25.9444444444444;2.29751175195933;19;24;0
"2017-01-09";322962836;23.3145161290323;2.23466334239275;55;23;0
"2017-01-09";322962838;25.7536231884058;2.51849509862682;15;24;0
"2017-01-09";322962844;25.5214285714286;2.34433593435004;42;26;0
"2017-01-09";322962848;25.24375;2.60232825403948;42;25;0
