"V1" "V2" "V3" "V4"
27.128 57.599 51.61 42.671
29.129 58.016 51.839 43.003
31.069 58.274 51.967 43.356
32.929 58.373 51.992 43.731
34.694 58.311 51.914 44.125
36.349 58.091 51.734 44.537
37.881 57.716 51.456 44.965
39.279 57.194 51.082 45.406
40.532 56.534 50.619 45.858
41.635 55.745 50.072 46.318
42.581 54.841 49.448 46.781
43.368 53.836 48.758 47.245
43.995 52.744 48.009 47.705
44.462 51.583 47.211 48.158
44.773 50.37 46.376 48.598
44.933 49.123 45.514 49.022
44.95 47.862 44.637 49.425
44.832 46.604 43.756 49.803
44.591 45.369 42.883 50.153
44.238 44.175 42.029 50.469
43.788 43.039 41.206 50.749
43.255 41.978 40.424 50.989
42.654 41.008 39.693 51.186
42.003 40.141 39.022 51.338
41.317 39.39 38.42 51.443
40.613 38.766 37.895 51.499
39.907 38.276 37.452 51.506
39.214 37.926 37.096 51.463
38.551 37.72 36.832 51.37
37.929 37.658 36.662 51.228
37.361 37.74 36.587 51.038
36.857 37.962 36.605 50.801
36.426 38.317 36.716 50.522
36.074 38.797 36.916 50.201
35.805 39.392 37.199 49.843
35.621 40.089 37.561 49.45
35.521 40.873 37.994 49.028
35.502 41.73 38.488 48.579
35.559 42.641 39.036 48.109
35.685 43.588 39.626 47.622
35.871 44.554 40.247 47.123
36.104 45.518 40.889 46.616
36.372 46.461 41.538 46.106
36.661 47.364 42.182 45.597
36.956 48.209 42.811 45.093
37.24 48.978 43.41 44.598
37.498 49.655 43.97 44.116
37.714 50.226 44.479 43.65
37.872 50.677 44.926 43.202
37.958 50.999 45.302 42.775
37.958 51.181 45.599 42.371
37.86 51.218 45.81 41.992
37.654 51.106 45.929 41.638
37.333 50.845 45.952 41.31
36.891 50.437 45.876 41.01
36.326 49.885 45.701 40.736
35.639 49.198 45.426 40.488
34.832 48.385 45.055 40.268
33.914 47.459 44.591 40.073
32.892 46.435 44.04 39.903
31.78 45.329 43.409 39.758
30.594 44.16 42.708 39.638
29.351 42.949 41.946 39.541
28.072 41.717 41.136 39.469
26.78 40.487 40.29 39.42
25.5 39.282 39.422 39.394
24.257 38.124 38.546 39.393
23.077 37.037 37.677 39.417
21.988 36.042 36.831 39.465
21.017 35.161 36.023 39.541
20.188 34.413 35.269 39.643
19.528 33.817 34.582 39.774
19.058 33.387 33.977 39.935
18.799 33.138 33.468 40.127
18.768 33.079 33.065 40.352
18.98 33.219 32.78 40.609
19.445 33.561 32.622 40.901
20.169 34.107 32.597 41.228
21.153 34.856 32.71 41.589
22.395 35.801 32.965 41.986
23.888 36.935 33.362 42.417
25.618 38.245 33.9 42.881
27.569 39.717 34.574 43.378
29.719 41.333 35.379 43.904
32.042 43.073 36.306 44.458
34.508 44.915 37.344 45.037
37.083 46.834 38.48 45.638
39.73 48.804 39.7 46.255
42.41 50.798 40.988 46.887
45.081 52.789 42.325 47.527
47.7 54.746 43.693 48.172
50.224 56.643 45.071 48.816
52.608 58.451 46.44 49.456
54.81 60.142 47.778 50.086
56.789 61.692 49.064 50.701
58.506 63.076 50.279 51.298
59.924 64.273 51.403 51.872
61.011 65.262 52.419 52.42
61.738 66.027 53.308 52.937
62.082 66.554 54.056 53.422
62.026 66.833 54.65 53.872
61.556 66.856 55.079 54.284
60.667 66.621 55.336 54.659
59.358 66.126 55.414 54.993
57.635 65.376 55.311 55.288
55.513 64.379 55.027 55.544
53.009 63.144 54.564 55.759
50.15 61.686 53.929 55.936
46.966 60.023 53.129 56.075
43.494 58.175 52.175 56.177
39.775 56.164 51.081 56.244
35.855 54.015 49.862 56.275
31.782 51.756 48.535 56.273
27.607 49.415 47.119 56.238
23.384 47.021 45.634 56.172
19.168 44.603 44.101 56.073
15.011 42.193 42.541 55.944
10.967 39.819 40.977 55.783
7.0865 37.51 39.428 55.59
5.6178 31.109 33.211 43.355
8.2706 32.481 34.105 42.654
10.893 33.861 35.012 41.984
13.45 35.225 35.917 41.353
15.911 36.556 36.806 40.767
18.246 37.833 37.666 40.233
20.432 39.041 38.485 39.756
22.449 40.164 39.253 39.34
24.281 41.191 39.96 38.99
25.917 42.111 40.601 38.708
27.349 42.917 41.168 38.496
28.576 43.605 41.659 38.354
29.598 44.172 42.072 38.283
30.423 44.62 42.406 38.281
31.058 44.95 42.665 38.345
31.518 45.17 42.851 38.472
31.816 45.286 42.969 38.657
31.973 45.31 43.026 38.895
32.008 45.253 43.03 39.179
31.942 45.129 42.99 39.505
31.8 44.952 42.916 39.863
31.603 44.74 42.818 40.249
31.377 44.507 42.707 40.653
31.144 44.272 42.594 41.068
30.927 44.051 42.491 41.489
30.747 43.86 42.407 41.907
30.622 43.714 42.354 42.316
30.572 43.629 42.339 42.71
30.611 43.616 42.372 43.084
30.751 43.686 42.458 43.434
31.003 43.849 42.605 43.754
31.373 44.112 42.816 44.043
31.866 44.478 43.094 44.297
32.482 44.95 43.438 44.516
33.219 45.527 43.85 44.698
34.073 46.206 44.325 44.843
35.035 46.982 44.86 44.952
36.096 47.846 45.45 45.027
37.243 48.788 46.087 45.068
38.462 49.797 46.762 45.079
39.737 50.858 47.468 45.062
41.049 51.958 48.192 45.02
42.381 53.079 48.925 44.957
43.715 54.205 49.656 44.876
45.03 55.32 50.372 44.781
46.308 56.406 51.064 44.675
47.531 57.446 51.719 44.562
48.682 58.425 52.327 44.445
49.745 59.329 52.88 44.328
50.705 60.144 53.368 44.212
51.552 60.858 53.785 44.102
52.274 61.462 54.124 43.999
52.863 61.949 54.38 43.904
53.315 62.313 54.551 43.821
53.627 62.551 54.635 43.749
53.797 62.662 54.633 43.689
53.828 62.648 54.545 43.643
53.725 62.513 54.376 43.61
53.493 62.263 54.128 43.589
53.142 61.905 53.81 43.581
52.682 61.45 53.426 43.585
52.124 60.909 52.987 43.6
51.482 60.294 52.499 43.624
50.77 59.619 51.973 43.657
50.003 58.897 51.419 43.696
49.196 58.145 50.847 43.742
48.365 57.377 50.268 43.791
47.524 56.607 49.69 43.843
46.689 55.85 49.125 43.896
45.874 55.12 48.582 43.949
45.092 54.43 48.07 44
44.355 53.79 47.595 44.05
43.674 53.212 47.166 44.095
43.058 52.704 46.788 44.136
42.515 52.273 46.466 44.172
42.052 51.924 46.204 44.202
41.672 51.662 46.005 44.226
41.38 51.488 45.869 44.244
41.176 51.402 45.797 44.255
41.061 51.403 45.788 44.26
41.032 51.486 45.839 44.259
41.087 51.648 45.947 44.252
41.221 51.881 46.108 44.239
41.429 52.179 46.316 44.221
41.704 52.53 46.566 44.199
42.038 52.927 46.85 44.173
42.423 53.358 47.162 44.145
42.849 53.812 47.494 44.114
43.306 54.277 47.838 44.081
43.785 54.742 48.185 44.049
44.274 55.194 48.527 44.016
44.763 55.621 48.857 43.984
45.24 56.014 49.165 43.955
45.694 56.36 49.445 43.927
46.116 56.65 49.69 43.903
46.493 56.875 49.892 43.882
46.816 57.028 50.045 43.866
47.075 57.101 50.145 43.854
47.26 57.089 50.187 43.846
47.363 56.989 50.167 43.844
47.377 56.797 50.083 43.847
47.294 56.512 49.932 43.855
47.108 56.135 49.715 43.869
46.816 55.668 49.431 43.887
46.412 55.113 49.081 43.909
45.895 54.477 48.668 43.936
45.265 53.763 48.194 43.966
44.522 52.981 47.665 43.999
43.668 52.139 47.084 44.035
42.708 51.245 46.458 44.071
41.647 50.311 45.793 44.108
40.491 49.347 45.096 44.145
39.251 48.366 44.375 44.181
37.937 47.378 43.638 44.214
36.56 46.398 42.893 44.244
35.135 45.436 42.15 44.269
33.675 44.506 41.416 44.29
32.198 43.619 40.701 44.305
30.719 42.787 40.014 44.313
29.257 42.02 39.362 44.313
27.83 41.329 38.754 44.306
26.455 40.723 38.197 44.291
25.153 40.208 37.698 44.267
23.94 39.794 37.263 44.235
22.834 39.484 36.898 44.195
21.852 39.282 36.607 44.146
21.008 39.193 36.393 44.091
20.317 39.216 36.258 44.029
19.79 39.351 36.205 43.963
19.437 39.596 36.232 43.892
19.266 39.949 36.34 43.819
19.281 40.403 36.525 43.745
19.485 40.954 36.785 43.672
19.878 41.592 37.116 43.603
20.455 42.31 37.511 43.539
21.211 43.096 37.965 43.482
22.137 43.941 38.47 43.436
23.221 44.831 39.018 43.402
24.449 45.753 39.601 43.382
25.803 46.694 40.208 43.379
27.266 47.64 40.832 43.395
28.815 48.577 41.46 43.431
30.428 49.488 42.083 43.489
32.081 50.361 42.691 43.571
33.751 51.18 43.273 43.678
35.411 51.932 43.819 43.81
37.036 52.604 44.32 43.968
38.602 53.183 44.768 44.151
40.084 53.658 45.153 44.359
41.459 54.019 45.468 44.591
42.707 54.258 45.708 44.847
43.808 54.368 45.867 45.123
44.745 54.344 45.942 45.419
45.505 54.185 45.93 45.731
46.075 53.888 45.829 46.057
46.449 53.457 45.641 46.394
46.621 52.895 45.368 46.738
46.591 52.208 45.013 47.086
46.362 51.405 44.581 47.435
45.939 50.498 44.08 47.781
45.332 49.499 43.517 48.121
44.554 48.423 42.902 48.451
43.622 47.288 42.245 48.768
42.554 46.111 41.559 49.07
41.372 44.913 40.855 49.353
40.099 43.713 40.148 49.615
38.762 42.533 39.45 49.855
37.387 41.394 38.777 50.071
36.001 40.317 38.14 50.262
34.632 39.322 37.554 50.428
33.308 38.429 37.032 50.568
32.055 37.656 36.585 50.684
30.9 37.019 36.224 50.775
29.867 36.532 35.959 50.844
28.976 36.207 35.798 50.892
28.247 36.053 35.747 50.922
27.697 36.077 35.81 50.935
27.339 36.283 35.99 50.934
27.183 36.669 36.289 50.923
27.234 37.235 36.703 50.904
27.495 37.975 37.23 50.881
27.966 38.879 37.864 50.856
28.641 39.937 38.598 50.832
29.512 41.134 39.423 50.812
30.567 42.454 40.329 50.799
31.791 43.879 41.303 50.796
33.167 45.389 42.332 50.803
34.674 46.962 43.403 50.824
36.29 48.576 44.5 50.859
37.991 50.208 45.608 50.909
39.75 51.834 46.712 50.976
41.542 53.432 47.797 51.059
43.34 54.978 48.848 51.158
45.118 56.452 49.85 51.272
46.849 57.834 50.791 51.401
48.507 59.104 51.657 51.544
50.07 60.245 52.438 51.698
51.515 61.245 53.125 51.862
52.822 62.089 53.709 52.034
53.974 62.769 54.184 52.211
54.956 63.278 54.545 52.393
55.756 63.611 54.789 52.575
56.366 63.768 54.916 52.756
56.78 63.749 54.926 52.933
56.996 63.56 54.823 53.106
57.015 63.205 54.61 53.27
56.842 62.696 54.293 53.426
56.483 62.043 53.88 53.571
55.951 61.261 53.38 53.703
55.257 60.364 52.802 53.823
54.418 59.371 52.158 53.929
53.452 58.299 51.46 54.022
52.378 57.168 50.72 54.1
51.219 55.998 49.95 54.165
49.997 54.811 49.165 54.217
48.736 53.626 48.376 54.256
47.459 52.463 47.597 54.285
46.19 51.344 46.841 54.303
44.953 50.286 46.118 54.312
43.77 49.307 45.44 54.315
42.663 48.423 44.817 54.312
41.651 47.648 44.257 54.305
40.752 46.996 43.77 54.295
39.981 46.475 43.36 54.285
39.352 46.095 43.033 54.275
38.876 45.861 42.793 54.266
38.559 45.775 42.642 54.26
38.407 45.839 42.581 54.258
38.421 46.051 42.608 54.259
38.599 46.406 42.721 54.264
38.938 46.897 42.917 54.274
39.431 47.516 43.191 54.287
40.067 48.251 43.537 54.303
40.834 49.088 43.947 54.322
41.717 50.013 44.414 54.341
42.7 51.01 44.927 54.36
43.764 52.06 45.477 54.378
44.89 53.146 46.054 54.391
46.057 54.246 46.647 54.398
47.242 55.343 47.244 54.398
48.425 56.415 47.834 54.387
49.584 57.444 48.407 54.364
50.696 58.41 48.95 54.327
51.742 59.295 49.452 54.273
52.703 60.083 49.905 54.201
53.561 60.758 50.297 54.109
54.299 61.306 50.621 53.995
54.904 61.716 50.868 53.857
55.364 61.978 51.031 53.696
55.67 62.086 51.105 53.51
55.816 62.036 51.085 53.298
55.798 61.824 50.968 53.061
55.615 61.454 50.753 52.8
55.27 60.927 50.439 52.514
54.768 60.252 50.028 52.205
54.115 59.438 49.524 51.874
53.324 58.496 48.93 51.523
52.406 57.44 48.254 51.154
51.377 56.288 47.502 50.769
50.255 55.058 46.685 50.371
49.058 53.771 45.814 49.963
47.807 52.447 44.899 49.548
46.524 51.11 43.955 49.128
45.23 49.782 42.996 48.707
43.95 48.488 42.035 48.289
42.705 47.25 41.089 47.877
41.519 46.092 40.174 47.474
40.412 45.035 39.304 47.083
39.406 44.098 38.495 46.708
38.518 43.301 37.763 46.352
37.767 42.659 37.12 46.018
37.167 42.187 36.581 45.709
36.73 41.894 36.157 45.428
36.467 41.788 35.857 45.178
36.384 41.874 35.69 44.959
36.484 42.153 35.662 44.776
36.769 42.622 35.778 44.63
37.236 43.275 36.038 44.522
37.878 44.103 36.442 44.454
38.687 45.092 36.985 44.428
39.65 46.227 37.664 44.443
40.752 47.488 38.468 44.5
41.976 48.855 39.387 44.601
43.302 50.304 40.409 44.743
44.706 51.809 41.517 44.928
46.165 53.343 42.696 45.153
47.653 54.878 43.926 45.419
49.144 56.387 45.188 45.722
50.61 57.841 46.462 46.062
52.024 59.212 47.727 46.436
53.359 60.475 48.961 46.842
54.588 61.604 50.143 47.275
55.687 62.577 51.254 47.734
56.633 63.374 52.274 48.214
57.404 63.978 53.186 48.712
57.982 64.375 53.973 49.223
58.351 64.554 54.622 49.744
58.498 64.51 55.121 50.271
58.415 64.239 55.461 50.798
58.097 63.744 55.637 51.322
57.541 63.029 55.645 51.838
56.75 62.105 55.485 52.343
55.732 60.985 55.16 52.832
54.497 59.687 54.677 53.302
53.059 58.23 54.044 53.75
51.437 56.638 53.273 54.173
49.653 54.939 52.38 54.568
47.731 53.159 51.379 54.933
45.7 51.33 50.291 55.267
43.589 49.482 49.135 55.568
41.431 47.648 47.935 55.835
39.259 45.86 46.711 56.069
37.107 44.148 45.488 56.27
35.011 42.543 44.289 56.438
33.003 41.074 43.136 56.574
31.117 39.766 42.052 56.68
29.385 38.643 41.057 56.758
27.836 37.727 40.17 56.809
26.496 37.032 39.409 56.837
25.39 36.573 38.788 56.843
24.536 36.358 38.319 56.831
23.952 36.392 38.011 56.802
23.647 36.675 37.87 56.76
23.629 37.202 37.9 56.707
23.9 37.965 38.1 56.647
24.456 38.951 38.467 56.58
25.291 40.144 38.993 56.51
26.39 41.523 39.67 56.439
27.737 43.064 40.485 56.369
29.309 44.74 41.423 56.301
31.082 46.522 42.466 56.237
33.024 48.38 43.596 56.177
35.104 50.28 44.791 56.123
37.286 52.19 46.029 56.075
39.532 54.075 47.288 56.033
41.803 55.903 48.543 55.998
44.058 57.642 49.772 55.969
46.258 59.26 50.952 55.945
48.361 60.729 52.061 55.927
50.331 62.023 53.078 55.912
52.128 63.119 53.984 55.902
53.72 63.998 54.762 55.894
55.072 64.643 55.398 55.887
56.159 65.042 55.879 55.881
56.955 65.19 56.196 55.875
57.44 65.081 56.344 55.866
57.6 64.719 56.318 55.856
57.425 64.109 56.118 55.842
56.912 63.262 55.749 55.825
56.062 62.193 55.215 55.802
54.882 60.919 54.526 55.775
53.385 59.465 53.694 55.742
51.59 57.855 52.734 55.704
49.522 56.118 51.663 55.66
47.208 54.285 50.499 55.611
44.683 52.389 49.264 55.557
41.986 50.463 47.98 55.499
39.157 48.542 46.669 55.436
36.241 46.661 45.356 55.37
33.285 44.852 44.064 55.303
30.338 43.15 42.815 55.233
27.449 41.584 41.634 55.164
24.666 40.182 40.541 55.096
22.038 38.97 39.556 55.029
19.61 37.97 38.697 54.967
17.426 37.199 37.98 54.908
15.524 36.673 37.418 54.856
13.941 36.4 37.022 54.81
12.705 36.386 36.798 54.773
11.842 36.631 36.752 54.745
11.369 37.132 36.885 54.727
11.297 37.88 37.195 54.721
11.632 38.862 37.677 54.726
12.37 40.061 38.323 54.743
13.501 41.458 39.123 54.773
15.008 43.028 40.063 54.816
16.868 44.745 41.127 54.873
19.05 46.579 42.297 54.942
21.518 48.5 43.554 55.024
24.231 50.476 44.876 55.119
27.141 52.473 46.242 55.226
30.201 54.458 47.629 55.345
33.357 56.4 49.014 55.473
36.555 58.267 50.373 55.611
39.739 60.028 51.686 55.758
42.855 61.657 52.931 55.912
45.848 63.127 54.087 56.072
48.668 64.418 55.138 56.238
51.265 65.51 56.066 56.407
53.595 66.388 56.859 56.578
55.619 67.041 57.504 56.751
57.302 67.461 57.994 56.925
58.617 67.647 58.322 57.098
59.543 67.598 58.486 57.27
60.066 67.32 58.485 57.44
60.18 66.823 58.323 57.607
59.884 66.119 58.005 57.771
59.188 65.225 57.539 57.932
58.107 64.161 56.938 58.089
56.663 62.949 56.214 58.243
54.885 61.613 55.382 58.393
52.808 60.181 54.459 58.539
50.472 58.68 53.465 58.683
47.921 57.14 52.418 58.823
45.203 55.589 51.338 58.961
42.369 54.056 50.246 59.096
39.471 52.57 49.163 59.228
36.561 51.157 48.107 59.358
33.693 49.842 47.098 59.484
30.916 48.649 46.153 59.607
28.281 47.596 45.288 59.726
25.832 46.703 44.518 59.84
23.611 45.981 43.855 59.947
21.653 45.442 43.307 60.046
19.99 45.093 42.883 60.135
18.646 44.937 42.587 60.212
17.639 44.972 42.421 60.275
16.982 45.195 42.385 60.321
16.678 45.598 42.475 60.346
16.725 46.169 42.686 60.348
17.115 46.895 43.01 60.324
17.833 47.758 43.436 60.27
18.859 48.739 43.954 60.184
20.167 49.816 44.549 60.061
21.727 50.967 45.207 59.898
23.505 52.167 45.912 59.693
25.466 53.391 46.648 59.444
27.57 54.615 47.398 59.148
29.779 55.813 48.147 58.802
32.052 56.961 48.877 58.407
34.351 58.036 49.573 57.961
36.638 59.015 50.221 57.463
38.878 59.878 50.808 56.915
41.038 60.608 51.321 56.318
43.088 61.187 51.75 55.673
45.003 61.603 52.086 54.983
46.761 61.844 52.322 54.251
48.344 61.902 52.454 53.48
49.739 61.771 52.478 52.675
50.935 61.449 52.392 51.842
51.927 60.936 52.196 50.984
52.713 60.235 51.894 50.109
53.294 59.35 51.486 49.221
53.674 58.29 50.98 48.327
53.86 57.066 50.38 47.433
53.862 55.689 49.693 46.547
53.688 54.175 48.928 45.673
53.35 52.539 48.093 44.819
52.861 50.801 47.197 43.989
52.231 48.978 46.25 43.191
51.474 47.093 45.261 42.429
50.601 45.166 44.241 41.707
49.622 43.22 43.198 41.031
48.548 41.277 42.143 40.404
47.387 39.36 41.085 39.829
46.147 37.493 40.032 39.308
44.835 35.697 38.994 38.845
43.457 33.994 37.978 38.441
42.019 32.405 36.993 38.095
40.526 30.95 36.045 37.81
38.982 29.647 35.141 37.584
37.393 28.513 34.288 37.418
35.763 27.563 33.491 37.309
34.097 26.809 32.755 37.257
32.404 26.262 32.085 37.26
30.689 25.93 31.485 37.315
28.963 25.817 30.96 37.42
27.235 25.927 30.511 37.573
25.516 26.257 30.143 37.77
23.821 26.805 29.856 38.008
22.162 27.565 29.653 38.283
20.556 28.525 29.534 38.593
19.018 29.673 29.499 38.934
17.567 30.994 29.549 39.302
16.219 32.47 29.681 39.693
14.992 34.08 29.894 40.103
13.904 35.801 30.185 40.53
12.97 37.609 30.55 40.968
12.206 39.477 30.984 41.415
11.624 41.378 31.483 41.867
11.237 43.285 32.039 42.319
11.052 45.169 32.646 42.769
11.075 47.003 33.296 43.213
11.31 48.759 33.98 43.648
11.756 50.411 34.689 44.071
12.408 51.936 35.414 44.479
13.259 53.311 36.143 44.869
14.298 54.516 36.867 45.24
15.511 55.536 37.576 45.59
16.88 56.356 38.26 45.915
18.386 56.965 38.908 46.216
20.006 57.358 39.512 46.491
21.715 57.532 40.062 46.74
23.487 57.487 40.552 46.961
25.296 57.228 40.974 47.156
27.113 56.764 41.324 47.324
28.912 56.106 41.597 47.466
30.666 55.269 41.791 47.582
32.349 54.271 41.905 47.675
33.939 53.134 41.94 47.745
35.413 51.879 41.898 47.794
36.752 50.532 41.783 47.823
37.942 49.118 41.601 47.835
38.968 47.666 41.359 47.832
39.823 46.201 41.064 47.815
40.501 44.751 40.727 47.787
41 43.342 40.357 47.75
41.322 42.001 39.966 47.706
41.472 40.75 39.565 47.656
41.46 39.611 39.165 47.602
41.297 38.604 38.779 47.548
40.998 37.745 38.417 47.492
40.58 37.048 38.091 47.439
40.062 36.524 37.81 47.387
39.465 36.179 37.583 47.339
38.811 36.018 37.417 47.296
38.122 36.04 37.32 47.258
37.421 36.242 37.295 47.225
36.729 36.619 37.346 47.198
36.069 37.159 37.473 47.177
35.459 37.851 37.676 47.162
34.918 38.678 37.952 47.153
34.461 39.624 38.297 47.149
34.101 40.668 38.706 47.15
33.85 41.789 39.171 47.156
33.714 42.964 39.683 47.166
33.699 44.17 40.232 47.18
33.804 45.382 40.806 47.197
34.028 46.577 41.395 47.215
34.366 47.731 41.985 47.236
34.81 48.822 42.565 47.257
35.348 49.828 43.121 47.278
35.967 50.731 43.642 47.3
36.651 51.512 44.115 47.32
37.383 52.157 44.529 47.34
38.143 52.653 44.876 47.358
38.912 52.991 45.146 47.374
39.669 53.164 45.333 47.388
40.393 53.17 45.432 47.4
41.065 53.008 45.438 47.409
41.665 52.681 45.351 47.417
42.176 52.197 45.171 47.421
42.58 51.565 44.901 47.424
42.866 50.797 44.546 47.424
43.02 49.91 44.112 47.422
43.034 48.922 43.607 47.418
42.904 47.852 43.043 47.413
42.626 46.723 42.431 47.407
42.201 45.558 41.783 47.399
41.635 44.382 41.115 47.39
40.933 43.22 40.442 47.382
40.106 42.096 39.779 47.372
39.169 41.037 39.141 47.363
38.137 40.065 38.546 47.354
37.029 39.203 38.008 47.345
35.865 38.472 37.542 47.337
34.667 37.891 37.161 47.329
33.459 37.476 36.879 47.322
32.265 37.241 36.705 47.317
31.109 37.195 36.648 47.312
30.015 37.346 36.716 47.308
29.006 37.696 36.913 47.305
28.104 38.247 37.241 47.303
27.33 38.993 37.701 47.302
26.703 39.928 38.289 47.302
26.237 41.042 39.002 47.303
25.948 42.319 39.832 47.305
25.846 43.744 40.769 47.307
25.937 45.297 41.803 47.31
26.228 46.955 42.919 47.313
26.718 48.694 44.102 47.317
27.407 50.49 45.337 47.321
28.289 52.314 46.605 47.325
29.356 54.14 47.888 47.329
30.596 55.94 49.167 47.333
31.997 57.687 50.423 47.337
33.542 59.354 51.636 47.341
35.212 60.916 52.79 47.344
36.989 62.349 53.865 47.347
38.85 63.631 54.846 47.35
40.772 64.744 55.718 47.353
42.732 65.671 56.467 47.355
44.706 66.399 57.083 47.356
46.67 66.918 57.555 47.358
48.598 67.221 57.878 47.358
50.469 67.304 58.046 47.359
52.259 67.17 58.059 47.359
53.947 66.821 57.917 47.359
55.512 66.266 57.623 47.358
56.936 65.516 57.184 47.357
58.202 64.585 56.607 47.356
59.295 63.49 55.904 47.355
60.203 62.251 55.088 47.353
60.916 60.89 54.172 47.351
61.426 59.432 53.173 47.35
61.729 57.901 52.11 47.348
61.821 56.325 51 47.346
61.705 54.731 49.863 47.344
61.382 53.145 48.718 47.342
60.86 51.595 47.585 47.34
60.146 50.106 46.484 47.338
59.252 48.703 45.433 47.336
58.191 47.409 44.45 47.334
56.98 46.244 43.55 47.332
55.637 45.227 42.748 47.33
54.182 44.372 42.057 47.329
52.635 43.694 41.487 47.327
51.02 43.199 41.046 47.326
49.36 42.896 40.741 47.325
47.68 42.785 40.573 47.324
46.003 42.866 40.545 47.323
44.355 43.134 40.654 47.323
42.758 43.583 40.896 47.322
41.235 44.201 41.265 47.322
39.806 44.975 41.751 47.322
38.493 45.89 42.344 47.323
37.31 46.928 43.032 47.323
36.273 48.068 43.801 47.324
35.394 49.291 44.636 47.325
34.681 50.573 45.521 47.326
34.141 51.893 46.44 47.327
33.776 53.229 47.376 47.328
33.585 54.557 48.312 47.329
33.564 55.856 49.233 47.33
33.706 57.107 50.122 47.332
34.001 58.289 50.967 47.333
34.436 59.387 51.753 47.335
34.996 60.384 52.469 47.336
35.665 61.269 53.106 47.337
36.423 62.031 53.654 47.339
37.25 62.662 54.107 47.341
38.126 63.157 54.462 47.343
39.03 63.513 54.715 47.346
39.941 63.73 54.867 47.349
40.84 63.812 54.919 47.353
41.706 63.763 54.874 47.359
42.523 63.591 54.738 47.366
43.276 63.304 54.516 47.375
43.95 62.914 54.218 47.386
44.536 62.433 53.852 47.401
45.024 61.876 53.429 47.419
